Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
25/07/2013,Adelaide,7.2,15.6,0,1.6,4.1,WNW,35,NE,NNW,9,17,73,55,1028.4,1025.1,NA,NA,9.5,14.9,No,No
26/07/2013,Adelaide,8.2,18.2,0,0.8,9.6,N,24,NE,N,9,11,59,43,1026.7,1023,NA,NA,12.2,17.9,No,No
27/07/2013,Adelaide,9.7,19.3,0,NA,1.2,N,43,NE,NNE,19,17,32,42,1019.6,1015.5,NA,NA,14.4,16.8,No,No
28/07/2013,Adelaide,14.3,20.8,0,NA,7.3,NW,56,NE,NW,13,22,49,52,1011.1,1012.6,NA,NA,17.4,18.3,No,No
29/07/2013,Adelaide,10.2,16.5,1,7.4,4.6,W,41,NW,WSW,9,17,95,67,1019.2,1019.4,NA,NA,12.4,15.5,No,Yes
30/07/2013,Adelaide,10.9,14.2,1.8,1,1,W,24,S,W,7,13,59,51,1025.9,1023.9,NA,NA,12.4,13.4,Yes,No
31/07/2013,Adelaide,10.5,14.8,0,2,3.7,WNW,22,E,W,6,13,63,52,1024.9,1022.1,NA,NA,11.6,13.8,No,No
01/08/2013,Adelaide,4.1,18.5,0,1,9.2,NNW,35,NE,NNW,11,19,57,32,1020.9,1017.2,NA,NA,12.5,17.9,No,Yes
02/08/2013,Adelaide,9.3,14.4,4.2,2,3.3,W,46,SW,WSW,26,26,91,71,1016.8,1017.5,NA,NA,10.7,13.6,Yes,Yes
03/08/2013,Adelaide,8.8,14,2.4,NA,0.2,NW,50,N,NW,17,19,90,96,1018,1014,NA,NA,10,13,Yes,Yes
04/08/2013,Adelaide,6.4,16.1,6.4,NA,4.1,WNW,35,NE,NW,9,20,94,62,1019.6,1017.6,NA,NA,10.6,14.9,Yes,No
05/08/2013,Adelaide,10.6,20.6,0,2.6,6.7,N,61,NNE,NNW,15,28,75,54,1015,1009,NA,NA,13.8,19.1,No,Yes
06/08/2013,Adelaide,13.2,15.5,1.4,1.6,1.1,NW,31,W,WSW,13,11,93,72,1013.4,1012.8,NA,NA,13.2,14.1,Yes,Yes
07/08/2013,Adelaide,10.6,15.1,4.4,1,9,SW,48,SW,SW,20,24,73,49,1014.8,1016,NA,NA,13.1,14.8,Yes,No
08/08/2013,Adelaide,4.2,16.9,0,2.4,5.4,N,31,NNE,NNE,6,15,64,41,1021.5,1016.3,NA,NA,10,16.5,No,No
09/08/2013,Adelaide,9.9,17,0.8,1.8,1.7,NE,31,NNE,NNW,15,19,42,49,1012.8,1012,NA,NA,15,16.4,No,NA
10/08/2013,Adelaide,8,17.9,NA,NA,3.9,WNW,22,NE,W,6,7,96,52,1019.9,1018,NA,NA,11.5,16.8,NA,NA
11/08/2013,Adelaide,7.5,20.3,NA,NA,8,NNW,39,NE,NNW,11,20,62,42,1014,1010.1,NA,NA,14,18.7,NA,Yes
12/08/2013,Adelaide,11.8,15.9,1.6,4.6,8.7,NW,46,WSW,NW,17,24,48,44,1012.6,1011.7,NA,NA,13.2,15.6,Yes,Yes
13/08/2013,Adelaide,11.2,17.6,4.6,3,8.2,NW,46,N,NNW,15,24,93,60,1014.9,1011.5,NA,NA,12.3,16.8,Yes,Yes
14/08/2013,Adelaide,11.4,14.8,5,2.2,6.7,SW,56,WNW,WSW,17,24,94,50,1010.8,1015.5,NA,NA,12,14.5,Yes,No
15/08/2013,Adelaide,6.6,17.6,0.4,2.2,10.2,N,41,N,N,11,19,64,30,1023.4,1017.9,NA,NA,10.5,17,No,No
16/08/2013,Adelaide,10,17.7,0,3.2,2.9,WSW,69,NNE,N,19,9,32,80,1003.9,999.4,NA,NA,15.1,12.9,No,Yes
17/08/2013,Adelaide,8,16,9.8,NA,4.8,NNW,56,N,NW,24,26,83,63,1010.9,1009.7,NA,NA,9.4,15.5,Yes,Yes
18/08/2013,Adelaide,9,16,3.2,NA,1.9,SW,59,NNW,W,17,26,91,88,1011,1011.7,NA,NA,11.9,12.4,Yes,Yes
19/08/2013,Adelaide,7.4,13.1,9.2,4,9.4,SSW,52,SW,SSW,24,22,51,74,1019.7,1020.3,NA,NA,10.7,9.6,Yes,No
20/08/2013,Adelaide,4.8,14.4,0.4,1.6,8.9,W,33,NNE,W,7,17,75,61,1023.6,1021.1,NA,NA,9.8,12.6,No,Yes
21/08/2013,Adelaide,8,12.5,1.8,1.4,0.8,NW,43,N,NNW,15,19,93,92,1018.7,1014.4,NA,NA,9.2,11,Yes,Yes
22/08/2013,Adelaide,9.1,14.5,9.8,1,1.9,WNW,41,WNW,WNW,17,20,90,92,1016.5,1015.7,NA,NA,11.5,12.5,Yes,Yes
23/08/2013,Adelaide,11.3,15.1,9,0,0.6,SSW,37,W,WSW,19,19,95,83,1019.5,1020.8,NA,NA,12.4,13.5,Yes,Yes
24/08/2013,Adelaide,11,15.7,3.8,NA,1.4,NW,22,NE,NW,6,13,94,61,1026.4,1025,NA,NA,12.2,15.2,Yes,No
25/08/2013,Adelaide,9.1,16.5,0,NA,2.2,NNW,20,N,NNW,11,6,71,55,1026.2,1023.9,NA,NA,11.8,15.3,No,No
26/08/2013,Adelaide,6.3,19.6,0,3.2,3.1,N,30,NE,N,9,7,66,51,1023.9,1020.9,NA,NA,13.8,18.8,No,No
27/08/2013,Adelaide,9.3,24,0,2.6,6.9,N,39,NNE,N,13,19,40,28,1017,1012.4,NA,NA,18.4,22.9,No,No
28/08/2013,Adelaide,10.4,21.6,0.2,1.6,9.9,NNE,54,N,W,13,13,70,57,1016.4,1012.9,NA,NA,15.6,19.3,No,Yes
29/08/2013,Adelaide,14,17.5,3.2,3,1.6,NW,59,N,NNW,24,35,64,77,1003.3,1003.7,NA,NA,16.2,14.7,Yes,Yes
30/08/2013,Adelaide,12,20.7,2.8,1,7.9,NW,37,NW,NW,17,20,83,41,1014.6,1013.1,NA,NA,14.5,20.1,Yes,No
31/08/2013,Adelaide,9.9,25.8,0,2.6,10.6,NNW,37,NE,N,13,20,37,35,1016,1014.2,NA,NA,20.7,24.8,No,No
01/09/2013,Adelaide,17.1,28.3,0,NA,10.2,NW,43,NE,NNW,13,19,38,32,1020.2,1020.4,NA,NA,22.6,27.4,No,No
02/09/2013,Adelaide,11.1,28,0,7.2,10.7,WNW,22,SSW,WSW,6,6,63,41,1028.8,1026,NA,NA,18.1,27.4,No,No
03/09/2013,Adelaide,16,29.1,0,3.4,6.6,NNE,33,NNW,NNE,7,19,40,19,1027.2,1022.9,NA,NA,23.9,29,No,No
04/09/2013,Adelaide,18.5,28.3,0,4.8,1.1,N,43,NNE,N,19,20,24,25,1020.5,1016.5,NA,NA,25,27.7,No,No
05/09/2013,Adelaide,15.6,15.9,0.2,3.4,0,SW,24,SSW,NA,9,0,85,84,1027,1026.2,NA,NA,15.8,15.1,No,Yes
06/09/2013,Adelaide,12.7,15.5,1.8,0.6,0,WSW,20,NNW,SW,6,2,74,77,1027.9,1025.2,NA,NA,14.9,15.1,Yes,No
07/09/2013,Adelaide,7.9,19.9,0,NA,8.9,WSW,26,N,SW,2,13,62,56,1027.1,1025.2,NA,NA,14.7,17.8,No,No
08/09/2013,Adelaide,13.9,25,0,NA,4.7,NE,35,NE,NE,19,17,42,36,1022.6,1017.1,NA,NA,19.3,24.8,No,No
09/09/2013,Adelaide,19.2,23.9,0,8.8,6.2,S,80,N,NW,24,26,23,48,1007.5,1007.8,NA,NA,22.2,20.8,No,No
10/09/2013,Adelaide,11.5,15.7,0.8,3.2,1.9,SSW,39,SW,W,20,19,58,58,1014.3,1013.8,NA,NA,13.7,14.5,No,No
11/09/2013,Adelaide,10.1,18.7,0.2,2.4,9.5,WNW,26,N,W,13,9,72,39,1016.5,1015.1,NA,NA,13.2,18.4,No,No
12/09/2013,Adelaide,10.7,19.6,0,3,3.4,ENE,44,ENE,N,20,13,54,85,1013.7,1012.2,NA,NA,16,14.2,No,Yes
13/09/2013,Adelaide,12.1,19.1,20.4,1.4,7.7,W,33,N,NW,7,19,88,56,1012.3,1011.2,NA,NA,14,18.5,Yes,NA
14/09/2013,Adelaide,12.3,20,NA,NA,6.5,W,31,NNE,NW,9,13,84,52,1014.7,1012.7,NA,NA,13.9,19.4,NA,No
15/09/2013,Adelaide,10.2,26.1,1,NA,8.8,NE,63,ENE,NE,26,31,52,34,1008.3,1001.3,NA,NA,18.2,25.2,No,Yes
16/09/2013,Adelaide,13.2,18.5,2.4,9.8,2.9,WSW,50,N,WSW,20,22,93,72,999.3,1000,NA,NA,13.5,17.8,Yes,Yes
17/09/2013,Adelaide,13,17.9,2.8,2,4.2,N,69,WSW,NW,19,15,71,53,1010.2,1006,NA,NA,14.6,16.6,Yes,Yes
18/09/2013,Adelaide,11.5,16.9,5.2,2.2,10.3,WNW,56,W,WSW,24,31,61,55,1006.2,1008,NA,NA,15.1,15.6,Yes,No
19/09/2013,Adelaide,9.6,18.5,0,3.6,5.5,WSW,54,N,NNW,19,22,66,42,1011.4,1006.3,NA,NA,13.3,17.6,No,Yes
20/09/2013,Adelaide,11.4,19.9,4,2.6,8.5,WNW,33,SW,WSW,15,13,58,58,1016.3,1015.8,NA,NA,15.5,17.2,Yes,NA
21/09/2013,Adelaide,9.7,25.4,NA,NA,9.2,WSW,50,NNE,N,13,17,48,37,1013.7,1009.7,NA,NA,19.9,24.2,NA,No
22/09/2013,Adelaide,10.7,24.8,0,NA,10.5,N,30,NW,NW,9,11,66,50,1013.4,1008.9,NA,NA,16.9,22,No,No
23/09/2013,Adelaide,14.9,28.1,0,9.8,7.6,NW,52,NE,WSW,19,22,18,57,999.8,1000,NA,NA,24.7,20.9,No,No
24/09/2013,Adelaide,13,26.1,0,3.8,9.2,NW,46,N,NNW,11,26,61,32,1005.8,1003.1,NA,NA,17.7,25.4,No,No
25/09/2013,Adelaide,15,21.8,0,4.2,4,WNW,56,N,WNW,11,15,74,47,1009.5,1005.9,NA,NA,17.6,20.8,No,Yes
26/09/2013,Adelaide,10.7,18.5,3.4,4,10.2,WSW,81,WSW,W,24,15,46,40,1018.9,1018.1,NA,NA,14.3,17.1,Yes,No
27/09/2013,Adelaide,9.1,24.5,0,2.8,8,N,56,N,SW,17,28,32,66,1014,1012.6,NA,NA,18.5,16.6,No,NA
28/09/2013,Adelaide,12.9,19.4,NA,NA,6.6,WSW,43,SSW,WNW,13,13,84,60,1017.6,1017,NA,NA,14.4,18.3,NA,No
29/09/2013,Adelaide,9.3,28,0.4,NA,9.4,N,43,NNE,NNW,13,22,44,18,1013.9,1007.6,NA,NA,18.3,27.6,No,No
30/09/2013,Adelaide,17.7,27.1,0,11.6,0.2,NW,80,NNE,N,15,30,24,30,1001.8,996.7,NA,NA,23.3,25.8,No,Yes
01/10/2013,Adelaide,9.7,16.3,5.8,2.4,6.3,W,57,W,W,17,17,79,47,1012.7,1014.2,NA,NA,12,15.2,Yes,No
02/10/2013,Adelaide,9.9,17.4,0.4,2.6,3.2,W,67,NW,WSW,28,35,69,65,1011.9,1013,NA,NA,15.4,15.7,No,Yes
03/10/2013,Adelaide,11,17.1,7.8,2.4,9.6,SSW,35,SSW,WSW,17,19,48,51,1025.4,1025,NA,NA,15.1,16,Yes,No
04/10/2013,Adelaide,6.1,24.6,0,3,11.3,WNW,41,N,NW,20,20,45,18,1022,1016.6,NA,NA,16.9,24.6,No,No
05/10/2013,Adelaide,15.5,25.5,0,NA,10.2,NNW,50,N,WSW,19,13,21,35,1012.8,1010,NA,NA,20.6,23.4,No,No
06/10/2013,Adelaide,13.7,19.4,0,NA,9,W,35,WSW,SW,13,19,64,57,1013.4,1012.9,NA,NA,14.9,18.5,No,No
07/10/2013,Adelaide,8.4,21.2,0,NA,12.1,W,33,NNE,W,9,19,67,45,1016,1015.9,NA,NA,14.4,20.6,No,No
08/10/2013,Adelaide,8.3,27.5,0,17.2,12.8,N,31,S,N,6,19,61,27,1019.3,1015.5,NA,NA,15.3,26.4,No,No
09/10/2013,Adelaide,15.3,31.7,0,4.4,4.6,N,50,NNE,N,20,15,18,13,1010.1,1005.8,NA,NA,26,30.4,No,No
10/10/2013,Adelaide,15.6,17,0,5.6,1,WSW,52,SW,SW,20,17,71,68,1011.3,1013.9,NA,NA,15.6,15.2,No,Yes
11/10/2013,Adelaide,10.8,20.4,2,1.4,10.7,WNW,31,S,WNW,6,15,64,41,1020.7,1018.1,NA,NA,14.8,19.6,Yes,NA
12/10/2013,Adelaide,8.8,27,NA,NA,12,NNW,43,NNE,NNW,11,22,44,16,1011.7,1006.7,NA,NA,17.8,26.6,NA,Yes
13/10/2013,Adelaide,10.2,16.7,4,NA,9,WSW,63,E,WSW,6,31,85,41,1011.1,1015.9,NA,NA,11.5,16.3,Yes,Yes
14/10/2013,Adelaide,9.3,17.4,2,13.8,7,W,37,SSW,SW,7,19,74,39,1026.1,1025.4,NA,NA,11.8,16.4,Yes,No
15/10/2013,Adelaide,5.4,23.6,0.2,3.4,11.6,NNW,39,NNE,NNW,7,24,57,23,1024.5,1018.9,NA,NA,12.8,22.5,No,No
16/10/2013,Adelaide,12.5,30.8,0,5.2,9,NW,70,N,NNW,22,41,19,11,1008.9,1002.6,NA,NA,20.5,28.4,No,Yes
17/10/2013,Adelaide,9.3,17.3,7.2,6.6,11.6,WSW,61,SW,SW,28,22,48,41,1016.9,1019.9,NA,NA,13,16.4,Yes,No
18/10/2013,Adelaide,7,26.2,0,5,12.5,NNW,39,NNE,WNW,17,24,38,17,1023.6,1020.7,NA,NA,15.2,25.3,No,NA
19/10/2013,Adelaide,13.2,31.1,NA,NA,12.2,NNW,46,N,NW,20,20,10,5,1018.8,1013.3,NA,NA,22.8,30.6,NA,NA
20/10/2013,Adelaide,18.9,33,NA,NA,9.2,N,33,N,WSW,11,11,17,12,1011.8,1008.3,NA,NA,24.7,31.6,NA,No
21/10/2013,Adelaide,20,25.3,0,21,0.4,ESE,59,SSW,E,2,19,51,52,1013.3,1009.8,NA,NA,22.3,24.1,No,No
22/10/2013,Adelaide,18.4,21.8,0.4,2.8,4,NNW,76,NNW,NNW,17,43,71,76,1007.5,1003.4,NA,NA,19.3,16.8,No,Yes
23/10/2013,Adelaide,10.5,18,2.2,3.8,6.8,WSW,48,SSW,WSW,19,20,79,51,1019,1019.3,NA,NA,12.3,16,Yes,No
24/10/2013,Adelaide,8.6,16.8,0.4,4.6,10.6,SSW,46,SSW,SW,15,22,48,41,1026.4,1026.7,NA,NA,12.3,16.4,No,No
25/10/2013,Adelaide,7.2,18.3,0,3.6,12,SSW,28,E,SW,2,9,59,40,1029,1026.8,NA,NA,12.1,17.7,No,NA
26/10/2013,Adelaide,7,22.8,NA,NA,NA,W,26,ENE,W,7,19,58,19,1027.7,1024.5,NA,NA,14.1,22.5,NA,No
27/10/2013,Adelaide,14.1,25.2,0,NA,3.8,ENE,46,ENE,NE,13,20,34,34,1020.9,1016.1,NA,NA,19.5,23.2,No,No
28/10/2013,Adelaide,12.8,20.6,0,13.6,7.4,S,46,SW,WSW,24,26,72,53,1015.3,1015.3,NA,NA,16.3,20,No,No
29/10/2013,Adelaide,11.7,19.3,0,4.4,7.1,SSW,35,S,SSE,15,17,58,43,1023.6,1022.7,NA,NA,13.8,18.3,No,No
30/10/2013,Adelaide,12.7,20.4,0,4.6,10.5,WSW,44,S,SW,15,22,53,43,1025.6,1023.4,NA,NA,14.8,20.1,No,No
31/10/2013,Adelaide,8,23,0,5.4,12.8,WSW,30,ENE,WSW,9,17,52,42,1025.6,1022.6,NA,NA,15.1,21.2,No,No
01/11/2013,Adelaide,10.1,31.1,0,4.6,12.7,NNW,35,N,WNW,11,19,34,13,1020.9,1018.6,NA,NA,20.9,30.4,No,No
02/11/2013,Adelaide,13.6,32.5,0,NA,10,SW,35,ENE,SW,9,15,35,16,1017,1016.1,NA,NA,22.9,30.6,No,No
03/11/2013,Adelaide,13,21.1,0,NA,12.7,S,39,SSW,SSW,15,20,53,32,1025.8,1026.2,NA,NA,15.4,19.7,No,No
04/11/2013,Adelaide,10,24.3,0,21,12.8,ESE,37,ENE,ESE,11,13,43,20,1030.3,1026.6,NA,NA,14.3,23.2,No,No
05/11/2013,Adelaide,13.9,30,0,6.2,12.8,NE,31,NE,N,17,13,35,13,1024.6,1019.3,NA,NA,18.9,28.6,No,No
06/11/2013,Adelaide,18.9,34.8,0,7.6,12,N,41,NNE,NW,15,19,13,8,1013.8,1010,NA,NA,26.8,34,No,No
07/11/2013,Adelaide,19.9,24,0,7.6,3.5,SE,39,SSW,SSE,9,19,56,59,1011.5,1011.7,NA,NA,21,20,No,Yes
08/11/2013,Adelaide,13.4,17.7,2.6,4.2,5.6,SW,39,SW,S,20,13,75,57,1013.6,1015.6,NA,NA,14.3,16.6,Yes,No
09/11/2013,Adelaide,9.4,17.7,0,NA,6.9,W,43,S,SW,15,20,42,50,1021.9,1021.2,NA,NA,13.7,15.9,No,No
10/11/2013,Adelaide,9.3,19.5,0,NA,12.6,SE,44,SE,SSE,13,20,50,34,1025.7,1023,NA,NA,13.5,18,No,No
11/11/2013,Adelaide,10.4,20.9,0,12.6,13,SE,41,SE,S,11,19,53,42,1023.9,1020.2,NA,NA,14.2,20.1,No,No
12/11/2013,Adelaide,10.6,21.8,0,4.6,11.4,SSE,43,S,S,20,19,55,52,1020.8,1018.6,NA,NA,16.3,20.8,No,No
13/11/2013,Adelaide,13.3,21.8,0,6,12.1,W,41,SSE,WSW,11,24,56,49,1020.9,1019.1,NA,NA,17.1,21.4,No,No
14/11/2013,Adelaide,8.4,21.9,0,7.8,8.1,SE,35,NE,SSW,9,19,53,56,1021.1,1019.4,NA,NA,15.3,20.7,No,No
15/11/2013,Adelaide,12,23.5,0,4.8,10.9,SE,39,SE,SE,9,9,55,34,1020.7,1018.1,NA,NA,15,22.7,No,No
16/11/2013,Adelaide,12.2,22.5,0,NA,13.2,S,43,SE,SSE,11,22,50,37,1020.1,1017.6,NA,NA,16.7,22,No,No
17/11/2013,Adelaide,10.7,26.1,0,NA,13.3,SW,35,S,E,7,7,55,29,1019.1,1015.9,NA,NA,16.1,25,No,No
18/11/2013,Adelaide,10.9,32.1,0,17.4,13.3,W,39,NW,WNW,7,24,52,10,1013.8,1009.7,NA,NA,21.4,31.9,No,No
19/11/2013,Adelaide,15.2,33.4,0,5.2,10.5,SE,65,WSW,NW,11,7,34,15,1007.9,1005.3,NA,NA,23.9,31.1,No,No
20/11/2013,Adelaide,14.4,20,0,8.2,5.6,S,46,S,S,19,19,63,47,1011.4,1012.3,NA,NA,14.9,19.2,No,No
21/11/2013,Adelaide,11.7,19.3,0,5.6,10.1,S,35,S,SSE,17,20,46,37,1015.8,1013.9,NA,NA,14.6,17.5,No,No
22/11/2013,Adelaide,9.8,19.6,0.2,5,5.6,WSW,39,SSW,SW,15,19,67,48,1015.2,1013.5,NA,NA,13.3,17.7,No,NA
23/11/2013,Adelaide,10.1,20.3,NA,NA,6.4,SSE,44,SSE,S,17,26,65,49,1014.6,1013.6,NA,NA,15.6,19.3,NA,No
24/11/2013,Adelaide,12.9,23.6,0,NA,9.2,SSE,35,ESE,SSE,15,11,53,33,1016.2,1012.3,NA,NA,15.1,22.5,No,No
25/11/2013,Adelaide,11.9,29.7,0,16.8,13.3,E,28,NE,SW,6,17,38,21,1012.1,1009.3,NA,NA,20.8,28,No,No
26/11/2013,Adelaide,19.8,35.9,0,8,9.7,W,30,NNE,S,11,9,18,13,1011.9,1009.2,NA,NA,25.9,33.6,No,No
27/11/2013,Adelaide,25.9,37,0,7.2,12.3,NW,50,N,WSW,13,17,11,17,1010.6,1008.1,NA,NA,30.9,35.4,No,No
28/11/2013,Adelaide,17.3,19.4,0,9,0.2,SW,39,SSW,SW,20,9,63,69,1011.1,1012.2,NA,NA,18.6,18.2,No,Yes
29/11/2013,Adelaide,12.2,22.9,2.4,1.6,8.9,SSE,39,SSE,SSE,13,11,65,37,1018.7,1017,NA,NA,14.8,21.2,Yes,No
30/11/2013,Adelaide,11.2,29.8,0,5.8,11.8,NE,37,ENE,ENE,13,15,44,11,1019.7,1016.2,NA,NA,16.6,27.9,No,NA
01/12/2013,Adelaide,16.5,27.2,NA,NA,2.4,NE,50,N,NA,9,0,15,57,1016.3,1015.2,NA,NA,24.9,23.7,NA,No
02/12/2013,Adelaide,16.3,31.2,1,11.4,13,WSW,28,NNW,W,4,15,41,32,1013.9,1012.2,NA,NA,23.2,28.9,No,No
03/12/2013,Adelaide,16.3,28.8,0,6.6,6.1,ENE,48,SW,N,4,17,40,35,1010.8,1007.5,NA,NA,23.8,27.1,No,Yes
04/12/2013,Adelaide,15.4,20.8,3.4,3.6,9.2,W,54,SW,WSW,22,22,59,37,1007.6,1007.5,NA,NA,16.2,18.8,Yes,Yes
05/12/2013,Adelaide,8.5,18.5,4,5.4,11.2,SW,56,SSW,SW,26,24,42,41,1013.6,1015.4,NA,NA,14.9,17.3,Yes,Yes
06/12/2013,Adelaide,11.1,22.4,2.6,4.4,11,S,30,SSW,SW,13,15,62,48,1020.9,1020.5,NA,NA,17.3,21.3,Yes,NA
07/12/2013,Adelaide,13.6,32.1,NA,NA,11.3,NE,35,NNE,WSW,15,11,46,23,1018.4,1015.1,NA,NA,21.2,30.9,NA,NA
08/12/2013,Adelaide,20.4,31,NA,NA,2.2,WNW,39,N,SW,15,13,23,31,1009.3,1007.4,NA,NA,28.9,28.8,NA,Yes
09/12/2013,Adelaide,16.3,20.4,2,16.2,4.5,W,57,SW,WSW,13,28,90,46,1009,1009.1,NA,NA,16.4,18.6,Yes,Yes
10/12/2013,Adelaide,14.3,20.7,1.4,4.4,4.5,WNW,46,SW,WSW,22,19,59,44,1013.7,1013.8,NA,NA,16.7,20.4,Yes,Yes
11/12/2013,Adelaide,12.9,22.2,1.6,4.2,5.1,WSW,37,SW,W,19,20,67,51,1015.6,1015.1,NA,NA,16.5,22.1,Yes,No
12/12/2013,Adelaide,13.8,22.6,0,4.4,8.8,WSW,33,W,SW,19,15,72,53,1016.6,1015.5,NA,NA,16.3,21.1,No,No
13/12/2013,Adelaide,12.4,23.4,0,4.6,8.2,SSW,41,WNW,W,2,19,73,47,1017.7,1017.8,NA,NA,16.9,22.8,No,No
14/12/2013,Adelaide,13.8,26,0,NA,13.1,W,39,SSE,SW,15,20,52,41,1022.1,1019.5,NA,NA,17.4,23,No,No
15/12/2013,Adelaide,10.9,27.1,0,NA,13.3,SE,37,W,SW,6,19,49,31,1021.9,1019,NA,NA,17.7,25.6,No,No
16/12/2013,Adelaide,11,30.4,0,19,12.9,WSW,31,S,SW,4,17,40,25,1020.6,1018.4,NA,NA,20.1,28.4,No,No
17/12/2013,Adelaide,14.2,35,0,8,13.8,ESE,41,SSW,SW,7,17,34,22,1019.6,1016.6,NA,NA,23.9,31.7,No,No
18/12/2013,Adelaide,23.8,41,0,11.2,11.8,ESE,43,ENE,SSW,13,7,10,8,1016.1,1013.6,NA,NA,32.7,39.2,No,No
19/12/2013,Adelaide,21.7,43.4,0,10,11.9,NW,35,NA,WNW,0,13,27,10,1012.3,1010.2,NA,NA,31.8,42.1,No,No
20/12/2013,Adelaide,24.5,39.9,0,12,12.9,SE,74,N,SSE,9,30,21,31,1009.7,1009.1,NA,NA,35.9,30.9,No,NA
21/12/2013,Adelaide,23.5,27.4,NA,NA,0,SE,72,NE,E,13,15,37,42,1012.1,1008.8,NA,NA,24.8,26.7,NA,No
22/12/2013,Adelaide,18.4,24.4,0.2,NA,3.5,WSW,37,WNW,WSW,17,17,72,48,1012,1011.7,NA,NA,19.7,23.6,No,No
23/12/2013,Adelaide,14.6,23.7,0,20,10.2,SW,41,S,SW,15,20,59,45,1016.8,1017.4,NA,NA,17.6,21.2,No,No
24/12/2013,Adelaide,11,27.1,0,6.4,13.8,WSW,28,NNE,SW,11,15,49,32,1019.9,1016.6,NA,NA,17.6,26,No,No
25/12/2013,Adelaide,15.1,33.2,0,NA,13.6,WNW,39,NNE,NNW,13,17,24,16,1013.3,1010.5,NA,NA,24.7,31.6,No,No
26/12/2013,Adelaide,17.2,29,0,NA,12.5,SW,30,ENE,SSW,7,17,54,22,1013.8,1012.5,NA,NA,22,27.7,No,No
27/12/2013,Adelaide,13.9,33.7,0,24.2,13.3,W,24,NW,WSW,4,11,35,22,1013.7,1008.6,NA,NA,20.4,31,No,No
28/12/2013,Adelaide,20.3,28.1,0,NA,13,WSW,54,SW,WSW,15,30,37,49,1004.2,1010.2,NA,NA,27.8,24,No,No
29/12/2013,Adelaide,13.5,27.7,0,NA,13.6,ESE,35,WSW,ENE,7,13,38,18,1018.9,1015.9,NA,NA,18.2,25.9,No,No
30/12/2013,Adelaide,13.9,29.6,0,NA,10.7,W,30,SW,WSW,2,20,31,21,1016.2,1014.2,NA,NA,21.9,28.2,No,No
31/12/2013,Adelaide,12.8,36.8,0,33.8,13.4,NW,31,SW,ESE,2,6,19,6,1014.5,1010.9,NA,NA,22.1,35.2,No,NA
01/01/2014,Adelaide,22,33,NA,NA,0.5,WSW,43,ENE,SSW,4,24,29,50,1006.1,1007,NA,NA,29.8,29.7,NA,Yes
02/01/2014,Adelaide,16.9,22.7,4.2,13.8,0,SE,33,W,E,4,17,92,67,1008.4,1005.1,NA,NA,17.8,21.2,Yes,No
03/01/2014,Adelaide,15.2,22.6,0.8,2,8.9,WSW,48,SW,SW,11,20,78,53,1009.5,1010.5,NA,NA,16.6,20.2,No,No
04/01/2014,Adelaide,14.8,22.8,0.6,NA,13.2,SSW,44,SW,WSW,19,24,57,36,1013.7,1012.7,NA,NA,17.3,21.3,No,NA
05/01/2014,Adelaide,16,21.7,NA,NA,8.4,WSW,57,NW,WSW,22,26,50,76,1010.9,1011.9,NA,NA,19.1,18.4,NA,Yes
06/01/2014,Adelaide,12.5,22.5,2.8,16.2,11,WSW,43,S,SW,20,15,45,32,1022.5,1022.6,NA,NA,16.4,21.1,Yes,No
07/01/2014,Adelaide,12.1,23.4,0,6.2,12.7,SE,46,SE,SSE,15,19,51,34,1026.3,1022,NA,NA,15.2,22.4,No,No
08/01/2014,Adelaide,12.7,27.7,0,6.2,13.6,ESE,41,WSW,W,7,17,53,31,1020.8,1016.6,NA,NA,17.8,26.5,No,No
09/01/2014,Adelaide,14.9,31.4,0,7,13.4,SSE,37,WNW,WSW,7,15,51,19,1015.8,1013.6,NA,NA,21.7,30.6,No,No
10/01/2014,Adelaide,18.2,35.2,0,8,13,SSE,39,NA,WSW,0,15,43,29,1015,1013.9,NA,NA,28.4,33.9,No,No
11/01/2014,Adelaide,17.1,33,0,NA,13.4,SE,41,W,SSW,4,15,39,18,1020,1017.9,NA,NA,23.9,31.1,No,No
12/01/2014,Adelaide,16.6,35.5,0,NA,13.6,SE,33,WNW,E,11,15,46,22,1020.3,1015.9,NA,NA,22.2,33.6,No,No
13/01/2014,Adelaide,22.1,42.1,0,27.4,13.4,N,33,WSW,SW,6,15,42,9,1013.7,1009.6,NA,NA,28.7,41.1,No,No
14/01/2014,Adelaide,25.3,45.1,0,10.2,7.4,N,48,NE,W,13,20,11,11,1009.5,1008,NA,NA,38.6,43.2,No,No
15/01/2014,Adelaide,27.1,43.7,0,9.8,6.6,ESE,41,NE,W,17,11,21,12,1012.7,1011,NA,NA,34.9,42.3,No,No
16/01/2014,Adelaide,29.9,44.2,0,11.4,13.3,ESE,50,NNE,W,11,17,16,10,1012.3,1008.3,NA,NA,37.4,44,No,No
17/01/2014,Adelaide,28.3,42.7,0,12.2,11,SE,78,N,SW,17,20,12,15,1007,1005.1,NA,NA,36.1,41.1,No,Yes
